date,ticker,open,high,low,close,volume,ret_fwd_1d,y_up_1d
2025-10-30,ADI,234.2127747112567,235.79719029379152,232.00060194571824,232.0803070068359,2940400,0.005281264515900164,1
2025-10-31,ADI,232.08030253353417,234.8007052481367,230.7250884443639,233.3059844970703,2698100,-0.0022210026840522312,0
2025-11-03,ADI,234.12309150619143,236.16587958156393,231.79133077473332,232.78781127929688,2266900,-0.01810706121703609,0
2025-11-04,ADI,232.18992210313343,232.9572163662838,227.9548798637356,228.5727081298828,3956600,0.028860378827644695,1
2025-11-05,ADI,229.28019954483185,237.6406705120906,229.28019954483185,235.16940307617188,2971900,-0.013220294597828808,0
2025-11-06,ADI,234.36226191425612,236.2057418002636,230.38629906412945,232.06039428710935,3126800,-0.018893881042666538,0
2025-11-07,ADI,228.5926330881351,229.9976743190034,222.68351069922224,227.6758728027344,4583600,0.015406174104277026,1
2025-11-10,ADI,231.04398027007923,232.40915375404515,227.52640515505155,231.18348693847656,3264100,0.006077550414528066,1
2025-11-11,ADI,230.6951941697799,234.1729165748716,230.62544844170003,232.58851623535156,3159900,0.03440298614681536,1
2025-11-12,ADI,236.0861595939616,241.14828238770215,235.00995882315823,240.5902557373047,4677300,-0.016194505560645944,0
2025-11-13,ADI,238.7965899977066,240.4706851694904,234.6113748758761,236.6940155029297,4897200,-0.011114378120290147,0
2025-11-14,ADI,233.36577539289348,236.21571028806832,229.61899890673897,234.0633087158203,3319600,-0.021073663523749953,0
2025-11-17,ADI,232.20985851740508,233.39567279025337,226.97833569372352,229.1307373046875,3885000,0.000826301424744047,1
2025-11-18,ADI,229.0410550284467,231.5322563439395,226.9185466420192,229.320068359375,3953400,0.008994911076924739,1
2025-11-19,ADI,228.7321400551548,233.57503616384884,228.52288765331545,231.38278198242188,2790300,-0.03014646230238105,0
2025-11-20,ADI,233.4654139296037,234.45193511649816,223.4607562166523,224.40740966796875,4316600,0.03161640453331538,1
2025-11-21,ADI,224.8359079025679,233.70457857907067,224.2081203001,231.5023651123047,4467200,0.030475148564050647,1
2025-11-24,ADI,232.8276710037381,239.9126482183179,232.4290848716305,238.55743408203125,8219900,0.0527151546939062,1
2025-11-25,ADI,229.78841510597147,251.5913986496167,228.4830128461824,251.13302612304688,7515100,0.023410867276686842,1
2025-11-26,ADI,254.3217585091457,259.8223200097869,252.0298502813355,257.01226806640625,5253100,0.028768509452516966,1
2025-11-28,ADI,258.4471636887348,264.8146885772775,257.1318325618119,264.4061279296875,2589700,0.004409480082086192,1
2025-12-01,ADI,262.02455342136824,267.52511470318115,261.0778848047635,265.572021484375,7333500,0.02423920947468372,1
2025-12-02,ADI,267.24610187448184,273.16519834765313,265.10367492844046,272.00927734375,5266400,0.01930619754970153,1
2025-12-03,ADI,273.5239400753115,277.7988502065037,270.6241779870324,277.2607421875,4203100,-0.0035220708662804245,0
2025-12-04,ADI,276.38383393308663,278.56612879552495,274.57026242293875,276.2842102050781,3253800,0.01453506192948173,1
2025-12-05,ADI,279.13412270368195,282.243137108425,278.15759124152464,280.3000183105469,3834100,-0.004174146811642743,0
2025-12-08,ADI,281.7799987792969,282.5400085449219,276.9700012207031,279.1300048828125,3190800,-0.010353650979409434,0
2025-12-09,ADI,277.5799865722656,279.7900085449219,275.25,276.239990234375,2584600,0.019294878649979363,1
2025-12-10,ADI,275.6499938964844,282.3999938964844,274.260009765625,281.57000732421875,5176700,0.006463782636206172,1
2025-12-11,ADI,281.57000732421875,283.80999755859375,278.489990234375,283.3900146484375,2840000,-0.01436185861829975,0
2025-12-12,ADI,282.4200134277344,284.2300109863281,278.07000732421875,279.32000732421875,4182300,0.004009720348773671,1
2025-12-15,ADI,281.6300048828125,282.7200012207031,278.8999938964844,280.44000244140625,3594500,-0.007274313675518229,0
2025-12-16,ADI,280.9599914550781,282.0,277.7200012207031,278.3999938964844,3625300,-0.02643672957226828,0
2025-12-17,ADI,279.3800048828125,280.42999267578125,270.1400146484375,271.0400085449219,4006000,0.014315247788111884,1
2025-12-18,ADI,275.69000244140625,277.1000061035156,272.79998779296875,274.9200134277344,4104700,-0.00174600233843758,0
2025-12-19,ADI,275.0899963378906,278.4100036621094,274.0,274.44000244140625,9419900,0.0050284392600787875,1
2025-12-22,ADI,277.44000244140625,278.4100036621094,275.3999938964844,275.82000732421875,3369600,0.003299266325664574,1
2025-12-23,ADI,275.6300048828125,277.4700012207031,274.5799865722656,276.7300109863281,1763400,0.002999264768238863,1
2025-12-24,ADI,277.1600036621094,279.1700134277344,276.8599853515625,277.55999755859375,887700,-0.002594038143234667,0
2025-12-26,ADI,277.7300109863281,278.0,275.94000244140625,276.8399963378906,1746400,-0.004370724863040687,0
2025-12-29,ADI,275.6400146484375,277.8699951171875,274.1499938964844,275.6300048828125,1747900,-0.002938713290442152,0
2025-12-30,ADI,276.70001220703125,277.1000061035156,274.5899963378906,274.82000732421875,1287400,-0.01317224008700657,0
2025-10-01,AMAT,204.3394586650073,218.01265337540565,203.21166448777,217.31402587890625,12699200,0.026866865722615874,1
2025-10-02,AMAT,224.5598178117344,225.9670629916329,218.30207995794495,223.1525726318359,11166000,-0.027103167165679842,0
2025-10-03,AMAT,219.4797798818174,220.06862197274057,215.17821424269903,217.10443115234375,9269800,0.029329310136886333,1
2025-10-06,AMAT,221.9050185262134,226.0469087558301,220.33809793566104,223.47195434570312,7891900,-0.05515607637535136,0
2025-10-07,AMAT,223.47196368378363,224.39016204043207,210.8566921980614,211.1461181640625,10543300,0.028124383928163743,1
2025-10-08,AMAT,209.5891701950264,218.2222418281512,208.59112652743104,217.08447265625,7875500,0.01282701551320442,1
2025-10-09,AMAT,216.5754714726795,220.42792056056763,215.0883809557261,219.8690185546875,6701400,-0.04698141538236045,0
2025-10-10,AMAT,220.26823008089505,224.030858898181,209.31969004336975,209.5392608642578,12829700,0.04539174424798631,1
2025-10-13,AMAT,219.91892172405448,220.69739454337656,216.6054095360169,219.0506134033203,7853000,-0.0058774559319674236,0
2025-10-14,AMAT,213.4815371587937,221.2163756823578,213.29192165181425,217.76315307617188,8260000,0.04303587487245397,1
2025-10-15,AMAT,223.52186766150533,227.6537678577488,220.08859499043584,227.13478088378903,8033600,0.0006151621997374512,1
2025-10-16,AMAT,230.14887625638104,231.61600166872148,223.59172203849965,227.2745056152344,7742800,-0.011988388860385113,0
2025-10-17,AMAT,226.0269508291817,226.91520908501144,222.26432193473968,224.5498504638672,5272800,0.013956144220013789,1
2025-10-20,AMAT,226.70560682908015,230.8774371650694,226.08682464528175,227.68370056152344,5494800,-0.009336809038835936,0
2025-10-21,AMAT,225.4780160099169,227.71363923293163,224.76941355784317,225.557861328125,4557500,-0.024070771795190793,0
2025-10-22,AMAT,225.55786952545276,226.32636741581464,215.6473031876095,220.1285095214844,7498100,0.03586328398425609,1
2025-10-23,AMAT,217.96275865033672,230.09897345320735,217.69328259265353,228.0230407714844,7001900,0.0012255316916445214,1
2025-10-24,AMAT,228.55200115266393,230.26863748880683,225.8472960976792,228.302490234375,5346700,0.011278681933042156,1
2025-10-27,AMAT,232.54417248889095,235.3287075960726,230.6778357202874,230.87744140625,7671700,-0.015951255400909803,0
2025-10-28,AMAT,229.2306587217758,230.5680487896835,226.63575436348205,227.1946563720703,6118500,0.03562641656708254,1
2025-10-29,AMAT,232.44435737970605,236.9255788002345,231.54612419638124,235.28878784179688,7784500,-0.013573641205907871,0
2025-10-30,AMAT,237.31482647022875,242.0255938870884,231.62598050506213,232.09506225585935,7317700,0.0023650640060979278,1
2025-10-31,AMAT,233.28272926325604,237.4445694746562,229.9991571120555,232.64398193359375,6532600,0.01977692535940556,1
2025-11-03,AMAT,235.20894700946448,239.32088200639657,233.54221592838823,237.24496459960935,6160600,-0.031635212205540775,0
2025-11-04,AMAT,230.9672592229028,236.50640451581492,229.3204932950623,229.7396697998047,6896400,0.046483316960254095,1
2025-11-05,AMAT,229.73966779350312,241.4367404657586,229.6498475209008,240.41873168945312,7230800,-0.030553344416460848,0
2025-11-06,AMAT,240.29897697770505,240.29897697770505,232.47430308666853,233.07313537597656,9278400,-0.014816021362410114,0
2025-11-07,AMAT,231.8156118931123,232.06512281534611,222.94300410763472,229.6199188232422,6892800,0.021775911824608807,1
2025-11-10,AMAT,235.7678460290554,236.07723712242108,231.6060058562635,234.62010192871097,7673700,-0.027267318038434185,0
2025-11-11,AMAT,232.11502038699336,232.79368276318675,226.55590991315495,228.22264099121097,6237600,0.009008612070002364,1
2025-11-12,AMAT,230.77763206127307,231.38643930520325,228.45218849770177,230.2786102294922,5955400,-0.03250556487313849,0
2025-11-13,AMAT,226.94513905664743,228.55198990047643,219.20032601667316,222.79327392578125,13465900,0.012453547638583196,1
2025-11-14,AMAT,203.35139433846993,225.7175562615137,203.00207296827668,225.56784057617188,15254400,0.011946439967383649,1
2025-11-17,AMAT,223.76138656810855,231.25670423612905,222.8232230867102,228.2625732421875,8713600,-0.01569680260245454,0
2025-11-18,AMAT,226.0369206560383,227.17468980319023,218.9907349527169,224.67958068847656,12167400,0.044465245611748694,1
2025-11-19,AMAT,226.8453394666915,235.44848627343708,226.0568916666883,234.6700134277344,8870500,-0.06153328876269959,0
2025-11-20,AMAT,238.7899932861328,240.7599945068359,218.9600067138672,220.22999572753903,9264000,0.017163868921712844,1
2025-11-21,AMAT,219.1999969482422,228.16000366210935,215.5,224.0099945068359,8596800,0.030802237955783962,1
2025-11-24,AMAT,222.86000061035156,233.1999969482422,222.86000061035156,230.91000366210935,8806600,0.05001950053519111,1
2025-11-25,AMAT,237.5500030517578,244.6199951171875,233.13999938964844,242.4600067138672,8330300,0.03097415779460344,1
2025-11-26,AMAT,242.8300018310547,252.66000366210935,242.8300018310547,249.97000122070312,8791100,0.009121089603403298,1
2025-11-28,AMAT,250.8000030517578,252.47999572753903,247.8500061035156,252.25,2916300,0.009910802775024763,1
2025-12-01,AMAT,250.22999572753903,255.7899932861328,248.52999877929688,254.75,6842400,0.04153085995001238,1
2025-12-02,AMAT,255.6300048828125,267.04998779296875,255.6300048828125,265.3299865722656,9196800,0.012437411817559862,1
2025-12-03,AMAT,265.29998779296875,269.1499938964844,259.7099914550781,268.6300048828125,7999600,0.00301529071165052,1
2025-12-04,AMAT,268.3399963378906,272.760009765625,266.0,269.44000244140625,6348800,-0.0053444270648691505,0
2025-12-05,AMAT,269.7900085449219,273.5899963378906,267.3599853515625,268.0,5373400,0.0005970285899603578,1
2025-12-08,AMAT,269.5,272.1600036621094,266.5400085449219,268.1600036621094,5338100,-0.0038036582627627435,0
2025-12-09,AMAT,266.07000732421875,268.7099914550781,264.7300109863281,267.1400146484375,4062600,0.029984198580613963,1
2025-12-10,AMAT,266.7699890136719,276.1000061035156,265.8599853515625,275.1499938964844,6244600,-0.018317312944655217,0
2025-12-11,AMAT,271.2200012207031,271.989990234375,262.8299865722656,270.1099853515625,7061200,-0.04035390947245976,0
2025-12-12,AMAT,267.260009765625,269.7099914550781,257.1300048828125,259.2099914550781,6739300,0.007947215101663074,1
2025-12-15,AMAT,263.42999267578125,265.69000244140625,259.7900085449219,261.2699890136719,6406000,-0.00930069574754755,0
2025-12-16,AMAT,259.7900085449219,261.5799865722656,255.3000030517578,258.8399963378906,5859700,-0.04083600763010198,0
2025-12-17,AMAT,258.1600036621094,260.1000061035156,246.9199981689453,248.27000427246097,7855400,0.021065757592686918,1
2025-12-18,AMAT,259.0899963378906,260.82000732421875,252.22999572753903,253.5,8741200,0.011479304387019162,1
2025-12-19,AMAT,255.7100067138672,261.32000732421875,253.5800018310547,256.4100036621094,25749700,0.010140033798922365,1
2025-12-22,AMAT,262.8299865722656,262.8299865722656,257.6000061035156,259.010009765625,4182000,0.004710247383130417,1
2025-12-23,AMAT,258.1600036621094,260.45001220703125,257.8800048828125,260.2300109863281,3791500,0.0021134679696788172,1
2025-12-24,AMAT,260.2300109863281,261.4800109863281,259.3299865722656,260.7799987792969,1279500,0.0042947891802676,1
2025-12-26,AMAT,261.8399963378906,262.94000244140625,260.20001220703125,261.8999938964844,1836000,0.004390965724645701,1
2025-12-29,AMAT,260.82000732421875,264.6499938964844,260.0,263.04998779296875,2601600,-0.01170875010528305,0
2025-12-30,AMAT,264.19000244140625,265.010009765625,259.7799987792969,259.9700012207031,2185100,-0.011462903305517247,0
2025-10-01,AMD,160.92999267578125,164.17999267578125,160.49000549316406,164.00999450683594,39895200,0.03487593081081841,1
2025-10-02,AMD,168.67999267578125,171.05999755859375,166.1199951171875,169.72999572753906,55475200,-0.02981204080577704,0
2025-10-03,AMD,170.67999267578125,170.67999267578125,163.13999938964844,164.6699981689453,42699100,0.23708027557556832,1
2025-10-06,AMD,226.4499969482422,226.7100067138672,203.0099945068359,203.7100067138672,248859600,0.038289664404776325,1
2025-10-07,AMD,214.8500061035156,218.8999938964844,209.27999877929688,211.5099945068359,115748100,0.11370622512583228,1
2025-10-08,AMD,212.9499969482422,235.8699951171875,210.6999969482422,235.55999755859375,159983500,-0.011334684142544904,0
2025-10-09,AMD,236.3000030517578,240.1000061035156,229.52999877929688,232.88999938964844,94290700,-0.0772467926502286,0
2025-10-10,AMD,232.77000427246097,234.22000122070312,213.1999969482422,214.8999938964844,118656600,0.007073077317969023,1
2025-10-13,AMD,220.1999969482422,224.19000244140625,214.8999938964844,216.4199981689453,63104000,0.0077164688248527735,1
2025-10-14,AMD,219.1999969482422,224.97999572753903,215.8999938964844,218.08999633789065,71216300,0.0940437897658013,1
2025-10-15,AMD,222.7100067138672,239.2400054931641,220.7599945068359,238.6000061035156,108481000,-0.016932139319263517,0
2025-10-16,AMD,236.2899932861328,241.1999969482422,232.2400054931641,234.55999755859375,69726400,-0.006309668071894259,0
2025-10-17,AMD,233.2599945068359,235.3800048828125,227.91000366210935,233.0800018310547,55804200,0.032091967001788735,1
2025-10-20,AMD,236.47000122070312,242.8800048828125,234.3999938964844,240.55999755859375,56741700,-0.01051712173667041,0
2025-10-21,AMD,239.38999938964844,242.2599945068359,234.02000427246097,238.02999877929688,47122400,-0.03276899168911085,0
2025-10-22,AMD,236.8500061035156,240.1300048828125,224.8800048828125,230.22999572753903,59668800,0.020675019997212774,1
2025-10-23,AMD,230.16000366210935,235.8999938964844,228.5399932861328,234.9900054931641,39024400,0.07630108624472043,1
2025-10-24,AMD,243.36000061035156,253.38999938964844,241.9499969482422,252.9199981689453,71221100,0.026688341403039884,1
2025-10-27,AMD,257.8800048828125,260.4200134277344,249.8000030517578,259.6700134277344,65613100,-0.006392743005619872,0
2025-10-28,AMD,259.1400146484375,264.5799865722656,257.0,258.010009765625,47448700,0.02449508378524401,1
2025-10-29,AMD,264.19000244140625,267.0799865722656,257.3999938964844,264.3299865722656,49335600,-0.035902056960837814,0
2025-10-30,AMD,259.9200134277344,263.8800048828125,252.30999755859375,254.83999633789065,45162500,0.005022754660535034,1
2025-10-31,AMD,259.6000061035156,262.1300048828125,253.41000366210935,256.1199951171875,34449200,0.013782597401978514,1
2025-11-03,AMD,259.3299865722656,260.9100036621094,253.88999938964844,259.6499938964844,36351400,-0.03697281367375582,0
2025-11-04,AMD,250.3500061035156,257.3800048828125,247.38999938964844,250.0500030517578,56491800,0.0251149107932942,1
2025-11-05,AMD,243.2400054931641,259.6499938964844,242.80999755859375,256.3299865722656,67366600,-0.0726797120896786,0
2025-11-06,AMD,253.47000122070312,253.5099945068359,235.7400054931641,237.6999969482422,66049700,-0.01750106737702306,0
2025-11-07,AMD,230.94000244140625,235.8699951171875,224.63999938964844,233.5399932861328,52162600,0.04470327456340706,1
2025-11-10,AMD,242.13999938964844,248.8999938964844,240.5,243.97999572753903,43361600,-0.026477545570138372,0
2025-11-11,AMD,241.66000366210935,248.4600067138672,234.63999938964844,237.52000427246097,61336800,0.08997141289818611,1
2025-11-12,AMD,253.1300048828125,263.510009765625,250.0,258.8900146484375,108942000,-0.04221873118363728,0
2025-11-13,AMD,251.8999938964844,259.6300048828125,246.05999755859375,247.9600067138672,63178600,-0.004637881610482841,0
2025-11-14,AMD,240.11000061035156,253.44000244140625,235.0800018310547,246.80999755859375,47655600,-0.025485164087161838,0
2025-11-17,AMD,242.75,248.77000427246097,237.1499938964844,240.52000427246097,37942200,-0.04253289042328301,0
2025-11-18,AMD,236.77999877929688,238.0,224.7100067138672,230.2899932861328,45619900,-0.029267403842426765,0
2025-11-19,AMD,230.2599945068359,235.27999877929688,219.7100067138672,223.5500030517578,52093400,-0.07841645511066342,0
2025-11-20,AMD,232.6999969482422,234.25,204.52999877929688,206.02000427246097,66342900,-0.010872757240610875,0
2025-11-21,AMD,208.80999755859375,208.8300018310547,195.0,203.77999877929688,67421100,0.055304761703659056,1
2025-11-24,AMD,207.16000366210935,217.1300048828125,205.8500061035156,215.0500030517578,46749600,-0.0414787167745283,0
2025-11-25,AMD,201.47999572753903,206.5800018310547,194.27999877929688,206.1300048828125,69773500,0.03934410526484111,1
2025-11-26,AMD,210.0500030517578,215.58999633789065,207.0,214.2400054931641,43270200,0.015356577678195427,1
2025-11-28,AMD,216.13999938964844,218.3000030517578,214.02000427246097,217.52999877929688,18658000,0.010251439985533128,1
2025-12-01,AMD,213.8800048828125,220.97999572753903,213.5,219.7599945068359,30768700,-0.020567842767811984,0
2025-12-02,AMD,221.7899932861328,225.97999572753903,214.38999938964844,215.2400054931641,42002500,0.010964507294748405,1
2025-12-03,AMD,216.2599945068359,218.1999969482422,211.77000427246097,217.6000061035156,28545200,-0.0074449004160684895,0
2025-12-04,AMD,216.8800048828125,219.1199951171875,214.13999938964844,215.97999572753903,24478200,0.009213841710018933,1
2025-12-05,AMD,217.1699981689453,223.63999938964844,216.2400054931641,217.97000122070312,33292400,0.014405649273126597,1
2025-12-08,AMD,219.08999633789065,223.7100067138672,218.36000061035156,221.11000061035156,30943200,0.0023065194040439163,1
2025-12-09,AMD,221.0399932861328,224.83999633789065,217.91000366210935,221.6199951171875,25166100,-0.000902431877306209,0
2025-12-10,AMD,222.0,222.61000061035156,218.6699981689453,221.4199981689453,23279400,4.513823014451468e-05,1
2025-12-11,AMD,217.80999755859375,221.5,210.19000244140625,221.42999267578125,30694600,-0.048096437920576274,0
2025-12-12,AMD,218.3699951171875,222.4900054931641,209.05999755859375,210.77999877929688,37073900,-0.015181691653736284,0
2025-12-15,AMD,212.27999877929688,215.36000061035156,206.5800018310547,207.5800018310547,27222200,0.00765967975655335,1
2025-12-16,AMD,206.9199981689453,210.22000122070312,205.11000061035156,209.1699981689453,23467600,-0.05287564017503432,0
2025-12-17,AMD,210.0399932861328,211.5,197.52999877929688,198.11000061035156,31595400,0.014890701828043085,1
2025-12-18,AMD,203.82000732421875,206.36000061035156,200.5,201.05999755859375,29720100,0.06152389966871752,1
2025-12-19,AMD,204.6000061035156,215.17999267578125,204.1999969482422,213.42999267578125,58445500,0.0071217932091200975,1
2025-12-22,AMD,220.0,220.1699981689453,213.30999755859375,214.9499969482422,24950700,-0.00023262643623034318,0
2025-12-23,AMD,212.86000061035156,217.02999877929688,212.27999877929688,214.8999938964844,20272300,0.0006514629763825219,1
2025-12-24,AMD,214.97999572753903,216.5399932861328,213.97000122070312,215.0399932861328,7956800,-0.00023245812188155135,0
2025-12-26,AMD,215.42999267578125,216.8300018310547,213.02999877929688,214.9900054931641,15792600,0.002883832277529752,1
2025-12-29,AMD,211.5800018310547,216.0500030517578,209.2400054931641,215.61000061035156,20326900,-0.001252280838998976,0
2025-12-30,AMD,215.8699951171875,216.82000732421875,214.3300018310547,215.33999633789065,16409600,-0.005479672591476081,0
2025-10-01,ASML,963.899886959709,1003.5794895817744,963.1113079859942,1001.4932250976562,1963800,0.02681231912918114,1
2025-10-02,ASML,1037.1598989851234,1038.3877011205636,1020.0802159448313,1028.3455810546875,1689100,0.001989860885422301,1
2025-10-03,ASML,1029.1740356430846,1038.0083373784116,1023.6438083302104,1030.391845703125,1352300,0.010734192871198367,1
2025-10-06,ASML,1038.5972285936923,1057.1244156526122,1038.2578648834565,1041.4522705078125,1385400,-0.03929836183861435,0
2025-10-07,ASML,1040.9830915395255,1042.9995335916567,999.2272168449482,1000.52490234375,1667800,-0.014456767077827837,0
2025-10-08,ASML,976.2180239485558,989.833881590069,975.6889333545872,986.060546875,1947000,-0.0073597317490091685,0
2025-10-09,ASML,983.6048846382138,985.7810773940683,969.7894299049956,978.8034057617188,1496000,-0.04523014844374296,0
2025-10-10,ASML,968.97088190753,974.4711332838586,933.7533345798188,934.531982421875,2933900,0.05177367514811859,1
2025-10-13,ASML,970.0090440711848,983.43523627058,965.2574642956012,982.9161376953124,2223900,-0.0015030956716730604,0
2025-10-14,ASML,965.7465910307372,991.7204665869864,964.2891548464,981.438720703125,2422100,0.027085629679602263,1
2025-10-15,ASML,1028.305626682249,1031.1705389880417,991.7804014023454,1008.0216064453124,2900300,0.009685006005900165,1
2025-10-16,ASML,1035.3331841001202,1047.5215208236466,1009.3092866285474,1017.7843017578124,1938400,0.009493997677294086,1
2025-10-17,ASML,1018.782523472905,1030.940944922845,1013.2023967655704,1027.4471435546875,1663700,0.012513712082446116,1
2025-10-20,ASML,1029.9227158714127,1050.3065948327596,1029.6631665969123,1040.3043212890625,1271700,-0.01643718098658642,0
2025-10-21,ASML,1034.47469464121,1035.6425445181444,1022.3361965724672,1023.2046508789062,1072200,-0.013121663832748154,0
2025-10-22,ASML,1024.6320946876176,1031.3502781257769,995.9030961315934,1009.7785034179688,1328600,0.02455584010624623,1
2025-10-23,ASML,1002.7409282002792,1038.6571850297828,1002.7209441253406,1034.574462890625,1318200,-0.0031937761246474405,0
2025-10-24,ASML,1036.0917872990528,1041.5520701977043,1030.3519710603098,1031.270263671875,1032700,0.026018783248340505,1
2025-10-27,ASML,1048.1503481393845,1058.8513328157424,1047.5014749766888,1058.1026611328125,1265600,-0.007075584072269714,0
2025-10-28,ASML,1054.9283840211835,1058.7615490006997,1049.8672950979162,1050.615966796875,856900,0.019249658926369317,1
2025-10-29,ASML,1070.6600341796875,1077.760009765625,1064.8399658203125,1070.8399658203125,1530000,0.004305018022026319,1
2025-10-30,ASML,1072.6800537109375,1086.1099853515625,1070.6099853515625,1075.449951171875,1283100,-0.015082032116372046,0
2025-10-31,ASML,1071.6800537109375,1073.280029296875,1051.4000244140625,1059.22998046875,1179400,0.007165550409509391,1
2025-11-03,ASML,1063.02001953125,1073.4000244140625,1062.989990234375,1066.8199462890625,868100,-0.03438249516070291,0
2025-11-04,ASML,1049.949951171875,1063.260009765625,1028.8299560546875,1030.1400146484375,1735100,0.013211782047130027,1
2025-11-05,ASML,1031.0999755859375,1050.6400146484375,1030.800048828125,1043.75,1169400,-0.01394016654191621,0
2025-11-06,ASML,1039.8800048828125,1041.530029296875,1026.43994140625,1029.199951171875,1073000,-0.011892663991367347,0
2025-11-07,ASML,1031.0999755859375,1035.4000244140625,996.8200073242188,1016.9600219726562,1841900,0.02146595403770024,1
2025-11-10,ASML,1036.77001953125,1042.7900390625,1021.0700073242188,1038.7900390625,992900,-0.01575877274210058,0
2025-11-11,ASML,1031.77001953125,1036.97998046875,1017.780029296875,1022.4199829101562,1026000,0.01458302203962436,1
2025-11-12,ASML,1030.1600341796875,1038.699951171875,1025.22998046875,1037.3299560546875,961900,-0.016841286228317598,0
2025-11-13,ASML,1040.989990234375,1041.8599853515625,1009.510009765625,1019.8599853515624,1406300,-0.012629189366981985,0
2025-11-14,ASML,989.2999877929688,1018.0700073242188,981.0,1006.97998046875,1307800,0.012929769989259432,1
2025-11-17,ASML,1004.719970703125,1025.0,1004.27001953125,1020.0,1691500,-0.01562745337392768,0
2025-11-18,ASML,1011.0800170898438,1017.719970703125,993.989990234375,1004.0599975585938,1414000,0.035127341575059035,1
2025-11-19,ASML,1005.77001953125,1044.72998046875,1005.0,1039.3299560546875,1587800,-0.056084189325797396,0
2025-11-20,ASML,1042.22998046875,1050.949951171875,977.0,981.0399780273438,2055100,-0.014749623896286979,0
2025-11-21,ASML,963.3499755859376,978.5399780273438,946.1099853515624,966.5700073242188,2481800,0.021984956949809398,1
2025-11-24,ASML,977.6199951171876,995.1400146484376,977.5900268554688,987.8200073242188,1628100,0.015589847608595386,1
2025-11-25,ASML,993.8300170898438,1006.8800048828124,973.739990234375,1003.219970703125,1193000,0.03762883624968327,1
2025-11-26,ASML,1040.6700439453125,1055.0,1037.300048828125,1040.969970703125,1572400,0.01828105500874444,1
2025-11-28,ASML,1040.4000244140625,1060.280029296875,1035.43994140625,1060.0,939700,0.026405651164504773,1
2025-12-01,ASML,1056.030029296875,1091.300048828125,1054.469970703125,1087.989990234375,2103100,0.019108667588036754,1
2025-12-02,ASML,1089.6099853515625,1113.2099609375,1088.6800537109375,1108.780029296875,1426000,0.028986826781881136,1
2025-12-03,ASML,1110.239990234375,1141.719970703125,1105.6199951171875,1140.9200439453125,2059500,-0.027030893228923936,0
2025-12-04,ASML,1122.530029296875,1129.5400390625,1102.1700439453125,1110.0799560546875,1511800,-0.009557856885616833,0
2025-12-05,ASML,1121.9300537109375,1129.3800048828125,1098.260009765625,1099.469970703125,1054400,0.01839065298908893,1
2025-12-08,ASML,1118.8199462890625,1134.1800537109375,1114.030029296875,1119.68994140625,1118800,-0.007368111201962346,0
2025-12-09,ASML,1107.9000244140625,1115.739990234375,1105.6099853515625,1111.43994140625,904700,0.007089906156190873,1
